CAMP,2016-02-29,False,FY,2016,10-K,280719000.0,28085000.0,16940000.0,0.46,0.46,0.0,384363000.0,298767000.0,49565000.0,139388000.0,189447000.0,47400000.0,-90674000.0,148478000.0
FAF,2016-03-31,False,Q1,2016,10-Q,1201712000.0,,52501000.0,0.48,0.47,0.26,8279255000.0,,,975883000.0,2845970000.0,-56372000.0,-23759000.0,27137000.0
GM,2016-03-31,False,Q1,2016,10-Q,35195000000.0,1972000000.0,1953000000.0,1.26,1.24,0.38,203618000000.0,71034000000.0,74987000000.0,14894000000.0,41325000000.0,-164000000.0,-6822000000.0,6483000000.0
GGG,2016-03-25,False,Q1,2016,10-Q,304912000.0,60949000.0,39552000.0,0.71,0.7,0.33,1430998000.0,495844000.0,161757000.0,36490000.0,636908000.0,25578000.0,-60806000.0,20543000.0
HXL,2016-03-31,False,Q1,2016,10-Q,497700000.0,83900000.0,56000000.0,0.6,0.59,0.0,2321600000.0,691900000.0,264200000.0,24200000.0,1217500000.0,10300000.0,-94000000.0,54900000.0
DISH,2016-03-31,False,Q1,2016,10-Q,3787235000.0,560142000.0,389290000.0,0.84,0.84,0.0,22009374000.0,2557501000.0,3844973000.0,708972000.0,3121579000.0,903198000.0,257511000.0,-1504895000.0
IMAX,2016-03-31,False,Q1,2016,10-Q,92128000.0,16267000.0,9527000.0,0.14,0.14,0.0,879295000.0,,,259752000.0,648011000.0,4964000.0,-9343000.0,-53218000.0
ESND,2016-03-31,False,Q1,2016,10-Q,1352296000.0,32404000.0,16530000.0,0.45,0.45,0.14,2285818000.0,1706558000.0,700038000.0,35430000.0,734514000.0,-10821000.0,-9596000.0,25595000.0
SCX,2016-03-31,False,Q3,2016,10-Q,50329000.0,914000.0,597000.0,0.09,0.08,0.1,197527000.0,121803000.0,21315000.0,22231000.0,106575000.0,11653000.0,3016000.0,-3346000.0
LHO,2016-03-31,False,Q1,2016,10-Q,260104000.0,13667000.0,6017000.0,0.05,0.05,0.45,4060006000.0,,,9387000.0,2320878000.0,59657000.0,-36326000.0,-19644000.0
NEM,2016-03-31,False,Q1,2016,10-Q,2032000000.0,,52000000.0,0.1,0.1,0.025,24553000000.0,4780000000.0,1458000000.0,2461000000.0,14253000000.0,522000000.0,-111000000.0,-738000000.0
NLSNNV,2016-03-31,False,Q1,2016,10-Q,1487000000.0,224000000.0,100000000.0,0.28,0.27,0.28,15588000000.0,2054000000.0,1504000000.0,432000000.0,4712000000.0,87000000.0,-156000000.0,130000000.0
NWE,2016-03-31,False,Q1,2016,10-Q,332539000.0,61933000.0,38054000.0,0.79,0.79,0.5,5261173000.0,250476000.0,518197000.0,9027000.0,1614671000.0,142136000.0,-51267000.0,-93822000.0
IIIN,2016-04-02,False,Q2,2016,10-Q,107414000.0,,7152000.0,0.38,0.38,0.03,252324000.0,144117000.0,39750000.0,36402000.0,199076000.0,23748000.0,-4318000.0,-16286000.0
PPG,2016-03-31,False,Q1,2016,10-Q,3672000000.0,572000000.0,347000000.0,1.3,1.29,0.36,17315000000.0,6718000000.0,4556000000.0,909000000.0,5248000000.0,59000000.0,-63000000.0,-409000000.0
PHM,2016-03-31,False,Q1,2016,10-Q,1432578000.0,,82611000.0,0.24,0.24,0.09,9843480000.0,,,995696000.0,4773527000.0,-64062000.0,-451752000.0,757349000.0
LAKE,2016-01-31,False,FY,2016,10-K,99646000.0,11812000.0,3854000.0,0.54,0.53,0.0,88260000.0,63672000.0,19958000.0,7022000.0,67516000.0,-518000.0,-2675000.0,3706000.0
COL,2016-03-31,False,Q2,2016,10-Q,1311000000.0,272000000.0,171000000.0,1.31,1.29,0.33,7541000000.0,3490000000.0,2573000000.0,300000000.0,1989000000.0,45000000.0,-110000000.0,110000000.0
SNA,2016-04-02,False,Q1,2016,10-Q,834200000.0,202400000.0,128300000.0,2.21,2.16,0.61,4436400000.0,1841500000.0,837200000.0,106300000.0,2535100000.0,141600000.0,-79600000.0,-49300000.0
SWN,2016-03-31,False,Q1,2016,10-Q,579000000.0,-1100000000.0,-1159000000.0,-3.03,-3.03,0.0,8518000000.0,1884000000.0,478000000.0,1597000000.0,1148000000.0,92000000.0,-196000000.0,1686000000.0
MSFT,2016-03-31,False,Q3,2016,10-Q,20531000000.0,5283000000.0,3756000000.0,0.48,0.47,0.36,181869000000.0,128421000000.0,44354000000.0,7170000000.0,74806000000.0,10367000000.0,-5483000000.0,-4916000000.0
TEL,2016-03-25,False,Q2,2016,10-Q,2952000000.0,535000000.0,380000000.0,1.04,1.03,0.33,17841000000.0,5414000000.0,3097000000.0,1150000000.0,7406000000.0,520000000.0,15000000.0,-2712000000.0
NFLX,2016-03-31,False,Q1,2016,10-Q,1957736000.0,49453000.0,27658000.0,0.06,0.06,0.0,11262274000.0,5543836000.0,3933632000.0,1605244000.0,2317233000.0,-228590000.0,4263000.0,14907000.0
NURO,2016-03-31,False,Q1,2016,10-Q,2275247.0,-4196276.0,-4095255.0,-1.0,-1.0,0.0,12308170.0,11463801.0,3269957.0,8739651.0,8852226.0,-3617925.0,-28643.0,-76653.0
TRV,2016-03-31,False,Q1,2016,10-Q,6686000000.0,,686000000.0,2.33,2.3,0.61,101680000000.0,,,361000000.0,24166000000.0,850000000.0,-146000000.0,-725000000.0
UNP,2016-03-31,False,Q1,2016,10-Q,4829000000.0,1687000000.0,979000000.0,1.16,1.16,0.55,55772000000.0,5083000000.0,3287000000.0,2673000000.0,20475000000.0,2173000000.0,-672000000.0,-219000000.0
UTL,2016-03-31,False,Q1,2016,10-Q,125800000.0,23400000.0,10900000.0,0.78,0.78,0.355,1052900000.0,128100000.0,146000000.0,8100000.0,290100000.0,14200000.0,-11300000.0,-3500000.0
UAL,2016-03-31,False,Q1,2016,10-Q,8195000000.0,649000000.0,313000000.0,0.88,0.88,0.0,40373000000.0,7224000000.0,13380000000.0,1795000000.0,7840000000.0,1199000000.0,-797000000.0,-1613000000.0
URI,2016-03-31,False,Q1,2016,10-Q,1310000000.0,254000000.0,92000000.0,1.01,1.01,0.0,11784000000.0,1182000000.0,1229000000.0,219000000.0,1501000000.0,604000000.0,-17000000.0,-560000000.0
USG,2016-03-31,False,Q1,2016,10-Q,970000000.0,127000000.0,67000000.0,0.46,0.46,0.0,4662000000.0,1370000000.0,909000000.0,347000000.0,1518000000.0,-30000000.0,-1000000.0,-65000000.0
WBC,2016-03-31,False,Q1,2016,10-Q,688700000.0,87000000.0,-13400000.0,-0.24,-0.24,0.0,2742600000.0,1544600000.0,504700000.0,636700000.0,795700000.0,93200000.0,-53700000.0,64100000.0
XTLY,2016-01-31,False,FY,2016,10-K,75974000.0,-20416000.0,-24719000.0,-1.33,-1.33,0.0,86884000.0,71810000.0,62038000.0,48027000.0,10436000.0,-6364000.0,-4298000.0,39418000.0
QCOM,2016-03-27,False,Q2,2016,10-Q,5551000000.0,1415000000.0,1164000000.0,0.78,0.78,0.48,50060000000.0,20157000000.0,7026000000.0,5775000000.0,29637000000.0,3476000000.0,-1435000000.0,-3822000000.0
SEIC,2016-03-31,False,Q1,2016,10-Q,334263000.0,86812000.0,77497000.0,0.48,0.47,0.0,1550846000.0,975037000.0,172295000.0,638253000.0,1300465000.0,78021000.0,-7472000.0,-113949000.0
SLM,2016-03-31,False,Q1,2016,10-Q,270129000.0,,60776000.0,0.14,0.14,0.0,15324773000.0,,,938480000.0,2143925000.0,-47780000.0,-1461210000.0,31251000.0
STRM,2016-01-31,False,FY,2016,10-K,28314458.0,-5622309.0,-5626187.0,-0.3,-0.3,0.0,50146018.0,16203437.0,14114383.0,9882136.0,16024128.0,5880575.0,-518254.0,-2002785.0
TCBI,2016-03-31,False,Q1,2016,10-Q,171100000.0,,22690000.0,0.49,0.49,0.0,20210893000.0,,,89277000.0,1647088000.0,22702000.0,-353301000.0,1273424000.0
WINA,2016-03-26,False,Q1,2016,10-Q,16180300.0,8038600.0,4562900.0,1.11,1.06,0.0,43755500.0,21942900.0,9946200.0,1213000.0,-27258000.0,10606800.0,606100.0,-11006600.0
WWD,2016-03-31,False,Q2,2016,10-Q,479382000.0,,40824000.0,0.66,0.65,0.11,2569416000.0,892221000.0,479250000.0,84745000.0,1118961000.0,361682000.0,-97204000.0,-261289000.0
